Invoice Date,Invoice ID,Invoice Gas Station Location,Gross Purchase Cost,Amount Purchased,Fuel Type
1/2/2018,11122,2,11409.22574,10857.632,D
1/2/2018,11123,2,11416.79656,10864.848,D
1/2/2018,11124,4,11352.44459,10803.6,D
1/2/2018,11125,4,9463.525,9266,G
1/3/2018,11126,1,9490.02287,9291.952,G
1/4/2018,11127,1,9467.31041,9009.6,D
1/4/2018,11128,2,12117.09741,11864.176,G
1/4/2018,11129,2,12639.48399,12375.68,G
1/4/2018,11130,2,11375.15705,10825.216,D
1/4/2018,11131,5,9440.81254,9243.76,G
1/5/2018,11132,1,5681.90041,5407.2,D
1/5/2018,11133,1,9830.70977,9625.52,G
1/5/2018,11134,1,7582.17623,7215.6,D
1/5/2018,11135,1,7570.82,7412.8,G
1/5/2018,11136,1,30393.05689,28449.648,G
1/5/2018,11137,4,7570.82,7204.8,D
1/5/2018,11138,4,9452.16877,9254.88,G
1/5/2018,11139,5,7570.82,7204.8,D
1/8/2018,11140,1,11363.80082,10814.4,D
1/8/2018,11141,1,11360.01541,11122.896,G
1/8/2018,11142,2,11367.58623,10818,D
1/8/2018,11143,2,11413.01115,10861.248,D
1/9/2018,11144,1,32175.985,30118.56,G
1/9/2018,11145,2,11360.01541,11122.896,G
1/9/2018,11146,2,11386.51328,11148.848,G
1/9/2018,11147,5,10701.35407,10478,G
1/10/2018,11148,1,10977.689,10446.96,D
1/10/2018,11149,1,11356.23,10807.2,D
1/10/2018,11150,4,12382.07611,11783.456,D
1/11/2018,11151,1,11356.23,11119.2,G
1/11/2018,11152,2,11405.44033,10854.032,D
1/11/2018,11153,4,10220.607,10007.28,G
1/11/2018,11154,5,9720.93288,9250.96,D
1/12/2018,11155,1,30279.49459,28343.344,G
1/13/2018,11156,1,4924.81841,4822.016,G
1/13/2018,11157,1,11356.23,10807.2,D
1/13/2018,11158,3,11363.80082,10814.4,D
1/15/2018,11159,1,10216.82159,10003.584,G
1/15/2018,11160,1,8710.22841,8289.12,D
1/16/2018,11161,1,32183.55582,30125.648,G
1/16/2018,11162,2,13256.50582,12615.6,D
1/16/2018,11163,2,11394.0841,10843.232,D
1/16/2018,11164,2,11363.80082,11126.624,G
1/16/2018,11165,2,13373.85353,13094.704,G
1/16/2018,11166,5,9527.87697,9329.008,G
1/17/2018,11167,1,10977.689,10748.56,G
1/17/2018,11168,1,9084.984,8645.76,D
1/17/2018,11169,3,11356.23,11119.2,G
1/17/2018,11170,4,9467.31041,9009.6,D
1/17/2018,11171,4,9463.525,9266,G
1/17/2018,11172,7,2312.88551,2264.608,G
1/18/2018,11173,1,8248.40839,7849.632,D
1/18/2018,11174,1,1328.67891,1300.944,G
1/18/2018,11175,6,10224.39241,10010.976,G
1/18/2018,11176,6,14490.54948,14188.096,G
1/19/2018,11177,1,6056.656,5763.84,D
1/19/2018,11178,1,8327.902,8154.08,G
1/19/2018,11179,1,32558.31141,30476.432,G
1/19/2018,11180,2,17136.55107,15996.608,D
1/22/2018,11181,1,7578.39082,7420.224,G
1/22/2018,11182,1,15141.64,14409.6,D
1/22/2018,11183,1,9482.45205,9024.016,D
1/22/2018,11184,2,9463.525,9006,D
1/22/2018,11185,4,9512.73533,9052.832,D
1/22/2018,11186,6,11382.72787,10832.416,D
1/23/2018,11187,1,32175.985,30118.56,G
1/23/2018,11188,1,7597.31787,7438.752,G
1/23/2018,11189,2,9463.525,9266,G
1/23/2018,11190,2,15141.64,14825.6,G
1/23/2018,11191,5,9463.525,9006,D
1/23/2018,11192,5,11382.72787,11145.152,G
1/24/2018,11193,1,10220.607,9726.4,D
1/24/2018,11194,1,8706.443,8285.52,D
1/24/2018,11195,1,7574.60541,7416.496,G
1/24/2018,11196,4,13256.50582,12979.824,G
1/25/2018,11197,2,9463.525,9006,D
1/25/2018,11198,2,13627.476,12968.64,D
1/25/2018,11199,4,7078.7167,6736.496,D
1/25/2018,11200,8,12870.394,12601.76,G
1/26/2018,11201,1,32187.34123,30129.184,G
1/27/2018,11202,1,2649.787,2919.28,G
1/29/2018,11203,1,9474.88123,9016.8,D
1/29/2018,11204,1,15145.42541,14554.032,G
1/29/2018,11205,1,15141.64,14409.6,D
1/29/2018,11206,2,9512.73533,9314.176,G
1/29/2018,11207,2,9554.37484,9354.944,G
1/29/2018,11208,5,7589.74705,7431.344,G
1/30/2018,11209,1,30305.99246,28368.144,G
1/30/2018,11210,4,9584.65812,9121.28,D
1/31/2018,11211,1,9467.31041,9269.696,G
1/31/2018,11212,1,11360.01541,10546.896,G
1/31/2018,11213,2,14554.90145,13851.232,D
1/31/2018,,2,,,
2/1/2018,11214,1,11356.23,10807.2,D
2/1/2018,11215,2,13260.29123,12619.2,D
2/1/2018,11216,4,9580.87271,9380.896,G
2/1/2018,11217,4,13248.935,12608.4,D
2/1/2018,11218,5,9493.80828,9295.648,G
2/1/2018,11219,7,2649.787,2594.48,G
2/2/2018,11220,1,4921.033,4683.12,D
2/2/2018,11221,1,12491.853,11887.92,D
2/2/2018,11222,1,11363.80082,11126.624,G
2/2/2018,11223,1,30298.42164,28361.04,G
2/2/2018,11224,2,13317.07238,13039.12,G
2/2/2018,11225,2,11356.23,11119.2,G
2/3/2018,11226,1,4921.033,4641.52,D
2/3/2018,11227,1,12491.853,11782.32,D
2/5/2018,11228,1,6821.30882,6491.52,D
2/5/2018,11229,1,6813.738,6671.52,G
2/5/2018,11230,2,11356.23,10807.2,D
2/6/2018,11231,1,32175.985,30118.56,G
2/6/2018,11232,2,13248.935,12608.4,D
2/6/2018,11233,3,11360.01541,11122.896,G
2/6/2018,11234,3,11356.23,10807.2,D
2/6/2018,11235,4,11473.57771,11234.096,G
2/6/2018,11236,4,9433.24172,8977.184,D
2/6/2018,11237,5,8725.37005,8543.264,G
2/6/2018,11238,5,8679.94513,8260.304,D
2/7/2018,11239,2,12268.51381,12012.432,G
2/7/2018,11240,2,11363.80082,11126.624,G
2/8/2018,11241,1,22708.67459,21198.064,D
2/8/2018,11242,1,9471.09582,9013.2,D
2/8/2018,11243,1,11360.01541,11122.896,G
2/8/2018,11244,2,9429.45631,8973.584,D
2/9/2018,11245,1,3493.93343,3421.008,G
2/9/2018,11246,1,11363.80082,11126.624,G
2/9/2018,11247,1,29522.41259,27634.672,G
2/12/2018,11248,1,5617.54844,5500.288,G
2/13/2018,11249,1,30287.06541,28350.416,G
2/13/2018,11250,2,14888.01753,14168.24,D
2/13/2018,11251,4,13154.29975,12518.352,D
2/13/2018,11252,4,9599.79976,9399.44,G
2/14/2018,11253,1,7949.361,7565.04,D
2/14/2018,11254,1,13248.935,12608.4,D
2/14/2018,11255,1,5299.574,5043.36,D
2/14/2018,11256,2,11356.23,10807.2,D
2/14/2018,11257,2,9463.525,9266,G
2/14/2018,11258,2,11356.23,11119.2,G
2/14/2018,11259,5,9486.23746,9027.616,D
2/14/2018,11260,5,9474.88123,9277.12,G
2/15/2018,11261,1,15141.64,14825.6,G
2/15/2018,11262,1,9463.525,9266,G
2/15/2018,11263,1,11360.01541,10810.8,D
2/16/2018,11264,1,19687.91741,18919.152,G
2/16/2018,11265,1,9084.984,8895.36,G
2/16/2018,11266,1,3406.869,3242.16,D
2/16/2018,11267,1,4924.81841,4686.72,D
2/16/2018,11268,2,9577.0873,9114.08,D
2/19/2018,11269,4,10977.689,10446.96,D
2/19/2018,11270,4,10977.689,10748.56,G
2/20/2018,11271,1,10599.148,10086.72,D
2/20/2018,11272,1,7949.361,7783.44,G
2/20/2018,11273,1,20255.72891,19464.784,G
2/20/2018,11274,1,8706.443,8285.52,D
2/20/2018,11275,2,9463.525,9266,G
2/21/2018,11276,1,24605.165,23644.4,G
2/21/2018,11277,2,15145.42541,14413.2,D
2/21/2018,11278,2,9664.15173,9196.928,D
2/21/2018,11279,5,7582.17623,7215.6,D
2/21/2018,11280,5,11356.23,11119.2,G
2/21/2018,11281,6,12491.853,12231.12,G
2/21/2018,11282,7,2278.81682,2231.264,G
2/22/2018,11283,1,9463.525,9006,D
2/22/2018,11284,4,11352.44459,11115.504,G
2/23/2018,11285,1,9459.73959,9002.4,D
2/23/2018,11286,1,18930.83541,18191.632,G
2/23/2018,11287,1,1745.07401,1660.704,D
2/23/2018,11288,1,16670.94564,16019.984,G
2/23/2018,11289,2,12734.11924,12118.464,D
2/26/2018,11290,1,13521.48452,13239.264,G
2/26/2018,11291,1,9842.066,9334.24,D
2/26/2018,11292,4,9463.525,9006,D
2/27/2018,11293,1,11360.01541,11122.896,G
2/27/2018,11294,1,9459.73959,9002.4,D
2/27/2018,11295,1,21959.16341,21101.712,G
2/27/2018,11296,2,9603.58517,9403.136,G
2/27/2018,11297,2,15020.50688,14706.992,G
2/27/2018,11298,2,15050.79016,14323.152,D
2/27/2018,11299,5,7582.17623,7215.6,D
2/27/2018,11300,5,8327.902,8154.08,G
2/28/2018,11301,1,9474.88123,9016.8,D
2/28/2018,11302,1,15141.64,14825.6,G
2/28/2018,11303,3,11363.80082,11126.624,G
2/28/2018,11304,3,11367.58623,10818,D
3/1/2018,11305,1,7953.14641,7787.136,G
3/1/2018,11306,2,11378.94246,10828.816,D
3/1/2018,11307,4,13248.935,12972.4,G
3/1/2018,11308,4,9474.88123,9016.8,D
3/2/2018,11309,1,7196.06441,7045.856,G
3/2/2018,11310,1,8710.22841,8289.12,D
3/2/2018,11311,1,8706.443,8285.52,D
3/2/2018,11312,1,22712.46,21825.6,G
3/2/2018,11313,2,4671.19594,4445.36,D
3/2/2018,11314,2,4765.83119,4535.424,D
3/2/2018,11315,2,7570.82,7412.8,G
3/2/2018,11316,5,9433.24172,9236.352,G
3/5/2018,11317,1,11356.23,10807.2,D
3/5/2018,11318,1,11356.23,11119.2,G
3/5/2018,11319,7,2502.15601,2449.92,G
3/6/2018,11320,1,30283.28,28346.88,G
3/6/2018,11321,2,15584.53297,14976,G
3/7/2018,11322,1,7570.82,7204.8,D
3/7/2018,11323,4,10977.689,10446.96,D
3/7/2018,11324,4,10977.689,10748.56,G
3/8/2018,11325,1,9463.525,9006,D
3/8/2018,11326,1,12495.63841,12234.816,G
3/8/2018,11327,2,15266.55853,14251.008,D
3/8/2018,11328,2,9501.3791,9042.032,D
3/8/2018,11329,6,11360.01541,11122.896,G
3/9/2018,11330,1,4542.492,4322.88,D
3/9/2018,11331,1,7570.82,7204.8,D
3/9/2018,11332,1,28784.25764,26943.696,G
3/9/2018,11333,1,5681.90041,5563.296,G
3/9/2018,11334,2,6071.79764,5945.056,G
3/9/2018,11335,2,13317.07238,13039.12,G
3/9/2018,11336,5,9512.73533,9052.832,D
3/9/2018,11337,5,11621.2087,11378.656,G
3/12/2018,11338,1,7570.82,7204.8,D
3/12/2018,11339,1,7991.00051,7824.208,G
3/13/2018,11340,1,32179.77041,30122.096,G
3/13/2018,11341,4,10977.689,10446.96,D
3/13/2018,11342,4,10981.47441,10752.256,G
3/14/2018,11343,1,11356.23,10807.2,D
3/14/2018,11344,1,10599.148,10377.92,G
3/14/2018,11345,1,11356.23,10807.2,D
3/14/2018,11346,2,13252.72041,12612,D
3/14/2018,11347,2,11356.23,10807.2,D
3/15/2018,11348,3,11360.01541,10810.8,D
3/15/2018,11349,8,11405.44033,11167.376,G
3/16/2018,11350,1,5299.574,5043.36,D
3/16/2018,11351,1,9463.525,9266,G
3/16/2018,11352,1,30290.85082,28353.968,G
3/16/2018,,20,,,
3/16/2018,11353,2,11204.8136,10970.944,G
3/16/2018,11354,2,13010.45417,12738.896,G
3/16/2018,11355,4,7570.82,7204.8,D
3/16/2018,11356,4,9084.984,8895.36,G
3/16/2018,11357,5,6056.656,5763.84,D
3/16/2018,11358,5,11454.65066,11215.584,G
3/19/2018,11359,1,11246.45311,10702.736,D
3/19/2018,11360,1,10958.76195,10428.96,D
3/19/2018,11361,1,10220.607,10007.28,G
3/19/2018,11362,2,11477.36312,10922.48,D
3/20/2018,11363,1,32198.69746,30139.824,G
3/21/2018,11364,1,8687.51595,8194.08,D
3/21/2018,11365,1,10648.35833,10426.096,G
3/21/2018,11366,2,14570.04309,13742.464,D
3/22/2018,11367,2,15111.35672,14795.952,G
3/22/2018,11368,2,7673.02607,7512.88,G
3/22/2018,11369,4,8710.22841,8215.488,D
3/22/2018,11370,4,10602.93341,10381.616,G
3/23/2018,11371,1,28413.28746,26596.464,G
3/23/2018,11372,1,7570.82,7140.8,D
3/23/2018,11373,1,10977.689,10354.16,D
3/23/2018,11374,1,9402.95844,9206.688,G
3/23/2018,11375,2,13298.14533,12542.816,D
3/23/2018,11376,7,2649.787,2499.28,D
3/23/2018,,17,,,
3/23/2018,11377,7,2252.31895,2205.328,G
3/26/2018,11378,5,11356.23,11119.2,G
3/27/2018,11379,1,11356.23,11119.2,G
3/27/2018,11380,1,11356.23,10711.2,D
3/27/2018,11381,1,28784.25764,26943.696,G
3/27/2018,11382,1,7570.82,7412.8,G
3/27/2018,11383,4,8547.45578,8061.968,D
3/27/2018,11384,4,9580.87271,9380.896,G
3/27/2018,11385,5,7832.01329,7387.152,D
3/28/2018,11386,1,9088.76941,8899.056,G
3/28/2018,11387,1,11352.44459,10707.632,D
3/28/2018,11388,2,12124.66823,11435.984,D
3/28/2018,11389,2,12556.20497,11843.024,D
3/29/2018,11390,2,12192.80561,11938.304,G
3/29/2018,11391,2,12480.49677,12220,G
3/30/2018,11392,1,7570.82,7412.8,G
3/30/2018,11393,1,14006.017,13210.48,D
3/30/2018,11394,1,30283.28,28346.88,G
3/30/2018,11395,3,11356.23,11119.2,G
3/30/2018,11396,3,11356.23,10711.2,D
3/30/2018,11397,4,8702.65759,8521.024,G
3/30/2018,11398,4,13627.476,12853.44,D
4/2/2018,11399,1,9842.066,9283.04,D
4/2/2018,11400,1,9842.066,9636.64,G
4/2/2018,11401,2,14460.2662,13638.928,D
4/2/2018,11402,5,6143.72043,5794.752,D
4/2/2018,11403,5,11413.01115,11174.816,G
4/3/2018,11404,1,32191.12664,30132.72,G
4/3/2018,11405,1,13623.69059,12849.872,D
4/4/2018,11406,1,8710.22841,8215.488,D
4/4/2018,11407,2,13347.35566,12589.232,D
4/4/2018,11408,2,7570.82,7412.8,G
4/4/2018,11409,2,11515.21722,11274.88,G
4/5/2018,11410,1,12117.09741,11864.176,G
4/5/2018,11411,4,11356.23,11119.2,G
4/5/2018,11412,4,9463.525,8926,D
4/6/2018,11413,1,30294.63623,28357.504,G
4/6/2018,11414,1,6060.44141,5716.208,D
4/6/2018,11415,1,9084.984,8568.96,D
4/6/2018,11416,1,5299.574,5188.96,G
4/6/2018,11417,2,9474.88123,8936.704,D
4/6/2018,11418,5,9508.94992,9310.48,G
4/6/2018,11419,5,7608.6741,7176.512,D
4/9/2018,11420,1,9459.73959,9262.304,G
4/9/2018,11421,1,9463.525,8926,D
4/10/2018,11422,1,7570.82,7412.8,G
4/10/2018,11423,1,9463.525,8926,D
4/10/2018,11424,1,30290.85082,28353.968,G
4/10/2018,11425,2,13256.50582,12979.824,G
4/10/2018,11426,2,11356.23,11119.2,G
4/11/2018,11427,2,15141.64,14281.6,D
4/11/2018,11428,2,9372.67516,8840.32,D
4/11/2018,11429,4,9490.02287,8950.992,D
4/11/2018,11430,4,11431.9382,11193.328,G
4/12/2018,11431,1,13120.23106,12846.4,G
4/13/2018,11432,1,15141.64,14281.6,D
4/13/2018,11433,1,6155.07666,5805.472,D
4/13/2018,11434,1,32191.12664,30132.72,G
4/16/2018,11435,1,9463.525,8926,D
4/16/2018,11436,1,4163.951,3927.44,D
4/16/2018,11437,1,11360.01541,11122.896,G
4/16/2018,11438,2,7567.03459,7409.104,G
4/16/2018,11439,2,7809.30083,7646.304,G
4/16/2018,11440,5,11307.01967,11071.024,G
4/16/2018,,5,,,
4/16/2018,11441,5,7585.96164,7155.072,D
4/16/2018,11442,6,11288.09262,11052.496,G
4/16/2018,11443,6,7657.88443,7222.912,D
4/17/2018,11444,1,30290.85082,28353.968,G
4/17/2018,11445,2,9497.59369,8958.128,D
4/17/2018,11446,2,13423.06386,12660.64,D
4/18/2018,11447,1,8706.443,8211.92,D
4/18/2018,11448,1,9463.525,9266,G
4/18/2018,11449,4,10973.90359,10350.592,D
4/18/2018,11450,4,10973.90359,10744.864,G
4/18/2018,11451,7,2649.787,2594.48,G
4/20/2018,11452,1,9842.066,9636.64,G
4/20/2018,11453,1,10977.689,10354.16,D
4/20/2018,11454,1,32175.985,30118.56,G
4/20/2018,11455,2,12158.73692,11904.96,G
4/20/2018,11456,2,10977.689,10354.16,D
4/20/2018,11457,2,8369.54151,8194.848,G
4/23/2018,11458,1,10977.689,10748.56,G
4/23/2018,11459,1,10977.689,10354.16,D
4/23/2018,11460,5,8729.15546,8546.976,G
4/23/2018,11461,5,5697.04205,5373.568,D
4/24/2018,11462,1,32187.34123,30129.184,G
4/24/2018,11463,3,11356.23,10711.2,D
4/24/2018,11464,3,11352.44459,11115.504,G
4/24/2018,11465,4,11356.23,11119.2,G
4/24/2018,11466,4,10977.689,10354.16,D
4/25/2018,11467,1,11356.23,10711.2,D
4/25/2018,11468,1,9270.46909,9076.976,G
4/25/2018,11469,1,7192.279,6783.76,D
4/25/2018,11470,2,15141.64,14281.6,D
4/25/2018,11471,2,9463.525,8926,D
4/26/2018,11472,2,7710.88017,7272.912,D
4/26/2018,,21,,,
4/26/2018,11473,2,9471.09582,8933.136,D
4/26/2018,11474,2,13248.935,12972.4,G
4/26/2018,11475,2,9459.73959,9262.304,G
4/27/2018,11476,1,30283.28,28346.88,G
4/27/2018,11477,1,11045.82638,10815.28,G
4/27/2018,11478,1,8403.6102,7926.288,D
4/27/2018,11479,4,8710.22841,8215.488,D
4/27/2018,11480,4,10599.148,10377.92,G
4/27/2018,11481,8,11556.85673,11315.632,G
4/27/2018,11482,8,9524.09156,8983.136,D
4/30/2018,11483,1,9459.73959,8922.432,D
4/30/2018,11484,1,389.89723,367.744,D
4/30/2018,11485,1,11356.23,10711.2,D
4/30/2018,11486,5,13260.29123,12983.52,G
4/30/2018,11487,5,9501.3791,8961.712,D
5/1/2018,11488,1,30283.28,28346.88,G
5/1/2018,11489,1,13248.935,12972.4,G
5/1/2018,11490,2,12124.66823,11435.984,D
5/1/2018,11491,2,7260.41638,6848.032,D
5/2/2018,11492,1,8751.86792,8254.768,D
5/2/2018,11493,2,13563.12403,13280.032,G
5/2/2018,11494,2,9853.42223,9647.76,G
5/3/2018,11495,1,9512.73533,9314.176,G
5/3/2018,11496,2,9849.63682,9290.176,D
5/3/2018,11497,2,7570.82,7140.8,D
5/3/2018,11498,4,13248.935,12972.4,G
5/3/2018,11499,4,9467.31041,8929.568,D
5/4/2018,11500,1,8706.443,8211.92,D
5/4/2018,11501,1,8706.443,8211.92,D
5/4/2018,11502,1,6022.58731,5896.88,G
5/4/2018,11503,1,32175.985,30118.56,G
5/7/2018,11504,1,9084.984,8568.96,D
5/7/2018,11505,1,11356.23,11119.2,G
5/7/2018,11506,2,9463.525,9266,G
5/7/2018,11507,2,9084.984,8895.36,G
5/7/2018,11508,5,8661.01808,8169.072,D
5/7/2018,11509,5,11367.58623,11130.32,G
5/8/2018,11510,1,30283.28,28346.88,G
5/8/2018,11511,2,15164.35246,14027.424,D
5/9/2018,11512,1,5678.115,5355.6,D
5/9/2018,11513,1,10599.148,9997.12,D
5/9/2018,11514,1,13248.935,12972.4,G
5/9/2018,11515,4,9463.525,9266,G
5/9/2018,11516,4,11356.23,10711.2,D
5/11/2018,11517,1,11356.23,11119.2,G
5/11/2018,11518,1,7574.60541,7144.368,D
5/11/2018,11519,1,30321.1341,28382.32,G
5/11/2018,11520,2,174.12886,170.512,G
5/11/2018,11521,2,9474.88123,8936.704,D
5/11/2018,11522,2,10103.25929,9529.392,D
5/14/2018,11523,1,11360.01541,10714.768,D
5/14/2018,11524,1,11352.44459,11115.504,G
5/14/2018,11525,2,13264.07664,12987.216,G
5/14/2018,11526,2,11227.52606,10993.2,G
5/15/2018,11527,1,10216.82159,9636.512,D
5/15/2018,11528,1,30283.28,28346.88,G
5/15/2018,11529,3,9463.525,9266,G
5/15/2018,,3,,,
5/15/2018,11530,3,13248.935,12496.4,D
5/15/2018,11531,4,13248.935,12972.4,G
5/15/2018,11532,4,9463.525,8926,D
5/16/2018,11533,1,9463.525,8926,D
5/16/2018,11534,1,15141.64,14825.6,G
5/16/2018,11535,2,8343.04364,7869.152,D
5/16/2018,11536,2,12491.853,11782.32,D
5/16/2018,11537,5,12840.11072,12572.112,G
5/16/2018,11538,5,9543.01861,9000.976,D
5/17/2018,11539,7,2649.787,2594.48,G
5/18/2018,11540,1,30283.28,28346.88,G
5/18/2018,11541,1,9463.525,8926,D
5/18/2018,11542,1,11356.23,11119.2,G
5/18/2018,11543,2,9463.525,9266,G
5/18/2018,11544,2,10686.21243,10463.168,G
5/22/2018,11545,1,21951.59259,21094.448,G
5/22/2018,11546,1,11734.771,11068.24,D
5/22/2018,11547,1,9463.525,8926,D
5/22/2018,11548,1,13218.65172,12942.752,G
5/22/2018,11549,2,19078.4664,17648.064,D
5/22/2018,11550,2,11356.23,10711.2,D
5/22/2018,11551,6,11375.15705,11137.744,G
5/23/2018,11552,1,7570.82,7412.8,G
5/23/2018,11553,1,11356.23,10711.2,D
5/23/2018,11554,4,13593.40731,13309.68,G
5/23/2018,11555,4,11360.01541,10714.768,D
5/24/2018,11556,2,11360.01541,11122.896,G
5/24/2018,11557,2,9459.73959,9262.304,G
5/25/2018,11558,1,32175.985,30118.56,G
5/25/2018,11559,1,11352.44459,11115.504,G
5/25/2018,11560,1,11299.44885,10657.648,D
5/25/2018,11561,2,9652.7955,9104.528,D
5/25/2018,11562,5,9463.525,8926,D
5/25/2018,,5,,,
5/25/2018,11563,5,13248.935,12972.4,G
5/28/2018,11564,1,11356.23,10711.2,D
5/28/2018,11565,1,7570.82,7412.8,G
5/28/2018,11566,1,8706.443,8211.92,D
5/29/2018,11567,1,32187.34123,30129.184,G
5/29/2018,11568,4,10224.39241,9643.648,D
5/29/2018,11569,4,10216.82159,10003.584,G
5/30/2018,11570,1,9463.525,9266,G
5/30/2018,11571,1,14006.017,13210.48,D
5/30/2018,11572,2,13248.935,12496.4,D
5/30/2018,11573,2,9463.525,8926,D
5/30/2018,11574,2,11356.23,11119.2,G
5/30/2018,11575,2,11356.23,11119.2,G
6/1/2018,11576,1,8706.443,8211.92,D
6/1/2018,11577,1,6620.68209,6244.624,D
6/1/2018,11578,1,12491.853,12231.12,G
6/1/2018,11579,1,30279.49459,28343.344,G
6/1/2018,11580,4,10599.148,9997.12,D
6/1/2018,11581,4,9463.525,9258,G
6/1/2018,11582,5,10273.60274,10059.6,G
6/1/2018,11583,5,7949.361,7497.84,D
6/4/2018,11584,1,9463.525,9266,G
6/4/2018,11585,1,3406.869,3213.36,D
6/4/2018,11586,1,11356.23,10711.2,D
6/4/2018,11587,2,7922.86313,7757.488,G
6/4/2018,11588,2,7559.46377,7401.68,G
6/4/2018,11589,2,7570.82,7140.8,D
6/4/2018,11590,2,15141.64,14281.6,D
6/5/2018,11591,1,32179.77041,30122.096,G
6/6/2018,11592,1,9463.525,8926,D
6/6/2018,11593,1,3785.41,3570.4,D
6/6/2018,11594,1,7570.82,7140.8,D
6/6/2018,11595,1,11360.01541,11122.896,G
6/7/2018,11596,2,13267.86205,12514.256,D
6/7/2018,11597,4,10977.689,10748.56,G
6/7/2018,11598,4,10977.689,10354.16,D
6/8/2018,11599,1,9088.76941,8899.056,G
6/8/2018,11600,1,6813.738,6426.72,D
6/8/2018,11601,1,9842.066,9636.64,G
6/8/2018,11602,2,9467.31041,9269.696,G
6/11/2018,11603,1,8331.68741,8157.776,G
6/11/2018,11604,1,11356.23,10711.2,D
6/11/2018,11605,3,11454.65066,11215.584,G
6/11/2018,11606,3,13248.935,12496.4,D
6/11/2018,11607,5,12132.23905,11879.024,G
6/11/2018,11608,5,6435.197,6069.68,D
6/11/2018,11609,7,1544.44728,1456.72,D
6/12/2018,11610,1,32179.77041,30122.096,G
6/12/2018,11611,1,6435.197,6069.68,D
6/12/2018,11612,2,11386.51328,10739.76,D
6/12/2018,11613,2,11496.29017,10843.312,D
6/13/2018,11614,1,9842.066,9636.64,G
6/13/2018,11615,1,11356.23,10711.2,D
6/14/2018,11616,4,12870.394,12601.76,G
6/14/2018,11617,5,11076.10966,10446.992,D
6/15/2018,11618,1,14199.07291,13392.576,D
6/15/2018,11619,1,8785.93661,8602.544,G
6/15/2018,11620,1,215.76837,211.264,G
6/15/2018,11621,1,32175.985,30118.56,G
6/15/2018,11622,2,10224.39241,10010.976,G
6/15/2018,11623,2,7953.14641,7787.136,G
6/15/2018,11624,2,13279.21828,12524.96,D
6/18/2018,11625,1,13248.935,12496.4,D
6/18/2018,11626,1,8324.11659,7851.312,D
6/18/2018,11627,1,9463.525,9266,G
6/18/2018,11628,4,18559.86523,17168.336,D
6/18/2018,,41,,,
6/18/2018,11629,4,6809.95259,6667.824,G
6/19/2018,11630,1,32168.41418,30111.472,G
6/19/2018,11631,5,11795.33756,11549.152,G
6/20/2018,11632,1,2653.57241,2923.44,G
6/20/2018,11633,1,10883.05375,10655.92,G
6/20/2018,11634,1,12594.05907,11878.72,D
6/20/2018,11635,2,9463.525,9266,G
6/20/2018,11636,2,11356.23,11119.2,G
6/20/2018,11637,2,15141.64,14281.6,D
6/20/2018,11638,2,9527.87697,8986.704,D
6/21/2018,11639,4,9463.525,9266,G
6/21/2018,11640,4,12109.52659,11421.712,D
6/21/2018,11641,8,11386.51328,11148.848,G
6/22/2018,11642,1,9387.8168,8854.592,D
6/22/2018,11643,1,9936.70125,9729.312,G
6/22/2018,11644,1,7570.82,7140.8,D
6/22/2018,11645,1,30283.28,28346.88,G
6/22/2018,11646,1,1892.705,1785.2,D
6/22/2018,11647,5,7567.03459,7137.232,D
6/25/2018,11648,1,11420.58197,11249.792,G
6/25/2018,11649,1,11352.44459,10707.632,D
6/25/2018,11650,2,12843.89613,12651.808,G
6/25/2018,11651,2,8710.22841,8579.968,G
6/25/2018,11652,7,2460.5165,2423.728,G
6/26/2018,11653,1,30271.92377,28515.392,G
6/26/2018,11654,2,22708.67459,21006.096,D
6/27/2018,11655,1,11356.23,10697.28,G
6/27/2018,11656,1,11360.01541,10714.768,D
6/27/2018,11657,4,9463.525,9322,G
6/27/2018,11658,4,13264.07664,12510.672,D
6/27/2018,11659,5,12476.71136,12290.128,G
6/27/2018,11660,5,5651.61713,5330.608,D
6/27/2018,11661,6,11348.65918,11178.96,G
6/29/2018,11662,1,30279.49459,28522.512,G
6/29/2018,11663,1,11360.01541,10714.768,D
6/29/2018,11664,1,9463.525,9322,G
7/2/2018,11665,1,10977.689,10354.16,D
7/2/2018,11666,1,11356.23,10711.2,D
7/2/2018,11667,2,11367.58623,11197.584,G
7/2/2018,11668,2,13233.79336,13035.888,G
7/3/2018,11669,1,32187.34123,30319.648,G
7/3/2018,11670,1,12491.853,12305.04,G
7/3/2018,11671,2,25362.247,23460.72,D
7/3/2018,11672,4,11356.23,11186.4,G
7/3/2018,11673,4,11356.23,10711.2,D
7/3/2018,11674,7,2649.787,2610.16,G
7/4/2018,11675,1,10599.148,9997.12,D
7/4/2018,11676,1,8706.443,8576.24,G
7/6/2018,11677,1,32164.62877,30298.272,G
7/6/2018,11678,1,9005.49039,8870.816,G
7/6/2018,11679,1,7964.50264,7512.112,D
7/6/2018,11680,1,5689.47123,5366.304,D
7/6/2018,11681,2,20819.755,19258.8,D
7/6/2018,11682,5,12809.82744,12618.256,G
7/6/2018,11683,5,10599.148,9997.12,D
7/9/2018,11684,1,13248.935,12496.4,D
7/9/2018,11685,1,11360.01541,11190.128,G
7/9/2018,11686,2,12113.312,11932.16,G
7/9/2018,11687,2,10599.148,10440.64,G
7/9/2018,11688,4,11356.23,11186.4,G
